scrh_id,iDCG
178692,31.0
178693,1.0
178695,1.0
178697,31.0
178698,31.0
178699,31.0
178701,31.0
178703,1.0
178706,1.0
178709,31.0
178711,1.0
178712,31.0
178713,31.0
178716,1.0
178719,31.0
178720,31.0
178721,31.0
178722,31.0
178723,31.0
178724,31.0
178725,1.0
178728,31.0
178729,1.0
178730,31.0
178731,2.5616063116448506
178732,1.0
178734,31.0
178735,32.13092975357146
178739,31.0
178740,31.0
178741,31.0
178743,1.6309297535714575
178744,1.0
178745,31.0
178746,31.0
178747,31.0
178749,31.0
178750,1.0
178752,1.0
178754,31.0
178756,1.0
178757,1.0
178760,31.0
178761,31.0
178762,31.0
178765,31.0
178766,31.0
178767,31.0
178769,31.0
178770,31.0
178772,1.0
178773,31.0
178775,31.0
178776,31.0
178778,31.630929753571458
178779,1.0
178780,1.0
178781,31.0
178784,1.0
178786,31.0
178788,31.0
178789,31.0
178790,1.0
178791,31.0
178792,31.0
178801,31.0
178802,1.0
178803,31.0
178805,31.0
178806,31.0
178808,1.0
178810,31.0
178813,31.0
178817,31.0
178818,31.0
178819,31.0
178820,1.0
178822,31.0
178823,31.0
178826,31.0
178827,31.0
178828,1.0
178830,1.0
178832,31.0
178834,1.0
178835,31.0
178836,1.0
178837,1.0
178841,31.0
178842,31.0
178845,2.5616063116448506
178846,31.0
178847,1.0
178848,1.0
178850,31.0
178851,31.0
178852,31.0
178853,31.0
178854,1.0
178855,31.0
178857,31.630929753571458
178860,31.0
178861,1.0
178862,31.0
178863,1.0
178864,31.0
178867,1.0
178869,31.0
178870,1.0
178874,31.0
178875,31.0
178876,31.0
178877,31.630929753571458
178879,31.0
178880,31.0
178881,1.0
178882,1.0
178888,31.0
178889,31.0
178890,1.0
178891,32.13092975357146
178892,31.0
178893,31.0
178899,31.0
178901,31.0
178902,31.0
178904,1.0
178905,31.0
178906,31.0
178907,1.0
178908,31.0
178910,1.0
178911,31.0
178912,31.0
178914,31.0
178916,31.0
178917,1.0
178918,1.0
178919,31.0
178923,31.0
178925,31.0
178928,31.0
178929,1.0
178931,31.0
178933,31.0
178934,31.0
178935,31.0
178936,1.0
178941,31.0
178942,31.0
178943,1.0
178944,1.0
178945,31.0
178946,31.0
178948,31.0
178949,31.0
178950,1.0
178951,31.0
178952,31.0
178953,31.0
178954,31.0
178956,31.0
178958,1.0
178959,31.0
178960,1.0
178961,1.0
178962,31.0
178963,31.0
178964,31.0
178965,31.0
178966,31.0
178967,31.0
178969,31.0
178972,1.6309297535714575
178975,31.0
178976,1.0
178977,31.0
178978,31.0
178979,31.0
178980,31.0
178981,31.0
178982,31.630929753571458
178983,31.0
178984,31.0
178985,1.0
178987,2.1309297535714578
178988,31.0
178989,1.0
178991,31.0
178992,1.0
178996,31.0
178997,31.0
178998,31.630929753571458
178999,1.0
179000,1.0
179002,31.0
179003,31.0
179004,31.0
179005,32.13092975357146
179008,31.0
179011,31.0
179013,31.0
179015,31.0
179016,31.0
179017,31.0
179020,31.0
179021,31.0
179023,31.0
179026,31.0
179027,31.0
179028,1.0
179029,1.6309297535714575
179030,31.0
179032,31.0
179033,31.0
179035,31.0
179036,1.0
179037,31.0
179039,31.0
179040,1.0
179043,31.0
179044,31.0
179046,1.0
179047,1.0
179049,1.0
179050,1.0
179051,31.0
179054,1.0
179056,31.0
179058,31.0
179061,32.13092975357146
179063,31.0
179064,1.0
179065,31.0
179066,31.0
179067,31.0
179071,31.630929753571458
179073,31.0
179074,31.0
179075,1.0
179076,31.0
179077,31.630929753571458
179078,31.0
179081,31.0
179083,31.630929753571458
179084,1.0
179086,31.0
179087,31.0
179088,31.0
179089,31.0
179093,31.0
179095,1.0
179097,1.0
179099,1.0
179100,31.0
179101,31.0
179103,1.0
179104,1.0
179105,1.0
179106,31.0
179108,31.0
179109,31.0
179110,1.0
179111,31.0
179113,31.630929753571458
179114,31.0
179115,31.0
179116,31.0
179117,31.0
179120,1.0
179121,31.0
179122,1.0
179126,31.0
179127,1.0
179128,31.0
179133,31.0
179135,31.0
179140,31.0
179141,1.0
179142,1.0
179144,31.0
179145,31.0
179149,31.0
179151,31.0
179152,1.0
179153,31.630929753571458
179154,31.630929753571458
179155,31.0
179156,31.0
179157,1.0
179158,1.0
179159,31.0
179160,31.0
179161,31.0
179162,31.0
179167,31.0
179168,31.0
179169,31.0
179170,31.0
179171,1.0
179172,1.0
179176,31.0
179179,31.0
179181,31.0
179182,31.0
179184,31.0
179185,1.0
179186,31.0
179188,1.0
179190,31.0
179191,31.0
179194,1.0
179195,1.0
179197,31.0
179198,31.0
179199,31.0
179202,31.0
179204,31.0
179205,31.0
179207,31.630929753571458
179208,31.0
179210,1.0
179214,31.0
179215,31.0
179218,31.0
179219,31.0
179221,31.0
179222,31.0
179224,31.0
179229,31.0
179231,31.0
179232,31.0
179233,31.0
179234,1.0
179235,1.0
179236,31.0
179239,31.0
179241,1.6309297535714575
179242,31.0
179245,1.0
179246,1.0
179247,31.0
179249,31.0
179251,31.0
179253,31.0
179255,31.0
179257,31.0
179258,31.0
179262,2.1309297535714578
179263,31.0
179264,31.0
179267,31.0
179268,31.0
179271,31.0
179272,31.0
179273,31.0
179275,31.0
179276,31.0
179279,31.0
179280,31.0
179281,1.0
179283,31.0
179284,1.0
179287,1.0
179289,31.0
179290,1.0
179291,31.0
179292,31.0
179294,31.0
179296,31.0
179297,31.0
179299,31.0
179300,32.56160631164485
179301,31.630929753571458
179304,31.0
179305,1.0
179306,1.0
179307,31.0
179308,31.0
179309,1.0
179311,1.0
179314,31.0
179315,1.0
179317,31.0
179318,31.0
179320,31.0
179323,31.0
179324,31.0
179325,31.630929753571458
179326,1.0
179327,2.1309297535714578
179328,1.0
179329,31.0
179332,1.0
179333,31.0
179334,31.0
179335,31.0
179336,31.0
179339,1.0
179340,31.0
179344,31.0
179347,31.0
179348,31.0
179349,31.0
179350,31.0
179353,31.0
179355,31.0
179356,1.0
179358,31.0
179359,1.0
179362,31.0
179363,31.0
179366,1.0
179368,1.0
179369,31.0
179370,1.0
179371,31.0
179373,31.0
179379,31.0
179380,31.0
179381,1.0
179382,1.0
179385,1.0
179386,1.0
179388,31.0
179392,1.0
179396,31.0
179397,31.0
179398,31.0
179399,31.0
179400,31.0
179401,31.0
179402,1.0
179403,31.0
179404,31.0
179405,3.637999639320748
179406,1.0
179408,31.0
179409,1.0
179410,31.0
179412,31.0
179416,1.0
179417,31.0
179418,1.0
179419,31.0
179420,31.0
179421,31.0
179422,31.0
179424,31.0
179426,31.0
179427,31.0
179428,31.0
179429,1.0
179430,31.0
179432,31.0
179435,31.0
179437,31.0
179438,1.0
179442,31.0
179444,1.0
179446,31.0
179447,1.0
179448,1.0
179450,31.630929753571458
179452,31.0
179454,1.0
179455,32.56160631164485
179459,31.0
179460,31.0
179461,1.0
179462,31.0
179463,1.0
179464,31.0
179465,1.0
179466,31.630929753571458
179467,1.0
179470,31.0
179471,31.0
179472,31.0
179473,31.0
179475,31.0
179478,31.0
179479,31.0
179482,1.0
179483,1.0
179486,1.0
179487,1.0
179488,31.0
179489,1.0
179490,31.0
179493,1.0
179494,31.0
179495,31.0
179496,31.0
179499,1.0
179500,31.630929753571458
179501,1.0
179503,31.0
179504,31.0
179505,31.0
179506,1.0
179507,1.0
179510,1.0
179512,31.0
179513,31.0
179514,31.0
179516,1.0
179517,31.630929753571458
179518,31.0
179521,31.0
179522,1.0
179523,31.0
179525,31.0
179528,31.0
179529,31.0
179531,1.0
179532,2.1309297535714578
179533,31.0
179534,31.0
179535,31.0
179536,31.0
179537,31.0
179538,1.0
179539,31.0
179545,31.0
179546,1.0
179548,31.0
179549,1.0
179550,1.0
179551,1.0
179552,31.0
179553,31.0
179556,31.0
179557,31.0
179558,31.0
179559,31.0
179560,31.0
179563,1.0
179564,31.0
179565,1.0
179566,31.0
179567,31.0
179568,31.0
179569,1.0
179570,31.0
179571,1.0
179572,31.0
179573,1.0
179574,31.0
179577,1.0
179581,31.0
179583,31.630929753571458
179586,31.0
179590,31.0
179591,31.0
179593,31.0
179595,31.0
179596,31.0
179598,31.0
179600,31.0
179602,31.630929753571458
179604,31.0
179607,1.0
179608,1.0
179609,1.0
179610,31.0
179611,31.0
179615,1.0
179618,31.0
179622,1.0
179623,31.0
179625,31.0
179629,1.0
179631,31.0
179633,1.0
179636,1.0
179638,31.0
179639,1.0
179640,31.0
179643,31.0
179644,31.0
179646,31.0
179651,31.0
179652,1.0
179653,31.0
179655,31.0
179656,31.0
179657,31.0
179658,31.0
179659,1.0
179664,31.0
179667,31.0
179669,31.0
179670,1.0
179671,31.0
179672,31.0
179673,1.0
179674,31.0
179676,31.0
179677,31.0
179678,31.0
179681,1.0
179683,31.0
179684,1.0
179685,1.0
179686,31.0
179688,31.0
179689,31.0
179691,31.0
179694,1.0
179701,1.0
179702,31.0
179704,1.6309297535714575
179708,31.0
179709,31.0
179715,31.0
179716,1.0
179717,31.0
179718,31.0
179719,31.0
179720,31.0
179721,31.0
179722,31.0
179725,31.0
179726,31.0
179729,31.0
179730,1.0
179735,1.0
179737,1.0
179738,1.0
179739,1.0
179741,1.6309297535714575
179744,1.0
179745,31.0
179746,31.0
179749,1.0
179750,1.0
179752,1.0
179754,31.0
179757,1.0
179758,31.0
179759,1.0
179761,1.0
179762,31.0
179763,1.0
179765,31.0
179767,1.6309297535714575
179771,31.0
179775,31.0
179776,1.0
179777,1.0
179778,1.0
179779,31.0
179780,31.0
179783,31.0
179784,31.0
179788,31.0
179789,1.0
179792,1.0
179793,1.0
179794,31.0
179795,31.0
179796,1.0
179803,1.0
179804,31.0
179805,31.0
179807,1.0
179808,31.0
179810,1.0
179811,1.0
179812,1.6309297535714575
179813,31.0
179814,31.0
179815,31.0
179816,31.0
179817,31.0
179818,31.0
179819,31.0
179820,31.0
179821,31.0
179822,31.0
179823,31.0
179826,31.0
179827,31.0
179829,31.0
179830,31.0
179831,31.0
179833,1.0
179834,31.0
179835,31.0
179837,3.3046663059874146
179839,1.0
179842,31.0
179843,1.0
179844,31.0
179845,31.0
179846,1.0
179848,31.0
179852,31.0
179853,1.0
179854,31.0
179856,31.0
179858,31.0
179859,31.0
179860,1.0
179861,1.0
179863,1.0
179867,31.0
179869,31.0
179870,1.0
179871,31.0
179873,31.0
179875,1.0
179876,31.0
179879,31.0
179880,31.0
179882,31.0
179883,31.0
179885,31.0
179886,31.0
179889,1.0
179890,31.630929753571458
179891,31.0
179892,31.0
179893,2.1309297535714578
179894,1.0
179896,31.0
179897,31.0
179898,31.0
179899,31.0
179900,31.0
179901,1.0
179903,31.0
179906,31.0
179907,31.0
179908,31.0
179909,1.0
179910,31.0
179911,1.0
179913,31.0
179914,31.0
179916,31.0
179917,31.0
179918,31.0
179921,31.0
179922,31.0
179925,4.254494511770458
179926,1.0
179928,1.0
179933,31.0
179935,31.0
179937,31.0
179940,1.0
179942,31.0
179943,31.0
179946,31.0
179949,1.0
179950,31.0
179952,1.0
179956,31.0
179957,31.0
179958,1.0
179960,31.0
179961,31.0
179962,1.0
179964,31.0
179965,31.0
179966,1.0
179967,1.6309297535714575
179969,31.0
179971,1.0
179972,31.0
179974,31.0
179975,31.0
179976,31.0
179977,1.0
179978,31.0
179981,31.0
179982,31.0
179983,31.0
179984,31.0
179986,31.0
179987,31.0
179988,31.0
179990,1.0
179992,31.0
179996,1.0
179997,31.0
179998,1.0
180001,1.0
180002,31.0
180004,31.0
180005,1.0
180009,31.0
180013,31.0
180014,1.0
180015,1.6309297535714575
180016,1.0
180017,31.0
180018,31.0
180019,1.0
180020,31.0
180021,1.0
180022,1.0
180024,31.0
180028,31.0
180032,31.0
180037,31.0
180038,31.0
180042,31.0
180043,31.0
180045,1.0
180046,31.0
180047,31.0
180048,1.0
180050,31.0
180051,31.0
180053,31.0
180056,31.0
180059,31.0
180060,31.0
180061,31.0
180062,31.0
180064,1.0
180066,31.0
180068,1.0
180070,31.0
180071,31.0
180072,31.0
180073,1.0
180074,1.0
180075,31.0
180077,31.0
180078,31.0
180079,1.0
180080,1.0
180081,31.0
180083,33.30466630598741
180085,31.0
180088,1.6309297535714575
180090,31.0
180091,31.0
180092,31.0
180095,31.0
180096,31.0
180097,31.0
180101,32.13092975357146
180104,31.0
180105,31.630929753571458
180107,31.0
180108,31.0
180110,31.630929753571458
180112,31.0
180113,31.0
180116,31.0
180119,31.0
180120,1.0
180121,1.0
180122,31.0
180123,31.630929753571458
180125,31.0
180128,31.0
180129,31.0
180130,31.0
180136,1.0
180138,31.0
180139,31.0
180145,31.0
180146,31.0
180147,31.0
180148,31.0
180149,31.0
180151,31.0
180153,31.0
180154,31.0
180155,31.0
180156,31.0
180160,1.0
180161,31.0
180163,1.0
180166,31.0
180167,31.0
180169,31.0
180170,1.0
180172,31.0
180173,31.0
180180,1.0
180181,1.0
180182,31.0
180183,1.0
180184,31.0
180185,1.0
180186,31.0
180188,31.0
180189,31.0
180190,31.0
180192,31.0
180194,1.0
180197,31.0
180198,31.0
180200,31.0
180201,31.0
180202,31.0
180204,31.0
180205,31.0
180206,31.0
180207,1.0
180208,31.0
180209,31.0
180211,1.0
180216,1.0
180218,1.0
180219,31.0
180220,1.0
180223,31.0
180224,31.0
180225,31.630929753571458
180226,31.0
180229,1.0
180231,31.0
180232,31.0
180235,1.0
180236,31.0
180238,31.0
180239,31.0
180240,1.0
180244,1.0
180245,31.0
180247,31.0
180249,1.6309297535714575
180255,31.630929753571458
180256,31.0
180257,31.0
180258,31.0
180260,31.0
180261,31.0
180262,31.0
180263,31.0
180265,31.0
180266,1.0
180268,31.0
180269,1.0
180271,31.0
180274,31.0
180275,1.6309297535714575
180276,1.0
180277,1.0
180278,31.0
180279,31.0
180281,31.0
180283,1.6309297535714575
180287,31.0
180288,31.0
180290,31.0
180291,1.0
180292,1.0
180294,1.0
180295,31.0
180298,1.0
180299,1.0
180302,31.0
180303,31.0
180305,31.0
180307,31.0
180308,31.0
180310,31.0
180313,1.0
180315,1.0
180317,31.0
180322,31.0
180325,31.0
180326,31.0
180327,1.0
180330,1.0
180331,31.0
180332,1.0
180333,31.0
180335,32.13092975357146
180336,1.0
180337,31.0
180338,31.0
180339,1.0
180341,1.0
180343,1.0
180344,1.0
180346,31.0
180347,1.0
180348,1.0
180349,31.0
180350,31.0
180351,1.0
180352,31.0
180354,31.0
180355,1.0
180356,1.0
180360,1.0
180361,1.0
180366,1.0
180368,1.0
180369,31.0
180370,1.0
180371,1.6309297535714575
180372,1.0
180373,1.0
180374,31.0
180375,31.630929753571458
180376,31.0
180378,31.0
180381,31.0
180382,31.0
180383,1.0
180386,31.0
180388,31.0
180390,1.0
180391,31.0
180392,31.0
180393,31.0
180394,31.0
180395,31.0
180396,31.0
180397,31.0
180398,31.0
180401,1.0
180403,31.0
180406,1.0
180407,31.0
180409,31.0
180410,31.0
180412,1.0
180415,1.0
180418,31.0
180420,31.0
180422,31.0
180423,31.0
180424,31.0
180425,31.0
180426,1.0
180427,31.0
180429,31.0
180430,1.0
180432,31.0
180433,1.0
180434,1.0
180435,31.0
180436,1.0
180437,31.0
180438,1.0
180439,1.0
180441,31.0
180445,31.0
180447,31.0
180448,31.0
180449,1.6309297535714575
180450,31.0
180451,31.0
180454,31.0
180455,1.0
180456,31.0
180458,31.0
180459,31.0
180460,1.0
180461,31.0
180462,31.0
180463,1.0
180464,31.0
180465,1.0
180468,1.0
180469,31.0
180470,31.0
180472,1.0
180475,1.0
180478,31.0
180479,31.0
180480,31.0
180481,1.0
180482,31.0
180487,31.0
180490,31.0
180491,31.0
180493,31.0
180494,31.0
180495,31.0
180498,1.0
180499,31.0
180502,1.0
180503,31.0
180505,31.0
180507,2.1309297535714578
180508,33.30466630598741
180509,1.0
180513,31.0
180516,31.0
180519,31.630929753571458
180521,1.0
180522,31.0
180524,1.0
180525,31.0
180527,31.0
180528,31.0
180531,31.0
180532,31.0
180533,31.630929753571458
180534,31.0
180536,1.0
180537,1.0
180540,31.0
180542,1.0
180543,1.0
180544,31.0
180550,3.3046663059874146
180551,31.0
180552,31.0
180553,31.0
180554,31.0
180555,31.0
180556,31.0
180557,31.630929753571458
180558,31.0
180559,31.0
180560,1.0
180562,1.0
180563,31.0
180565,31.0
180567,31.0
180568,1.0
180569,31.0
180571,31.0
180572,31.0
180574,31.0
180575,31.0
180576,1.6309297535714575
180577,1.0
180578,1.0
180579,1.0
180581,1.0
180585,31.0
180588,31.0
180591,1.0
180592,31.0
180593,31.0
180594,31.0
180596,31.0
180597,31.0
180598,31.0
180599,31.0
180603,31.630929753571458
180604,31.0
180605,31.0
180606,31.0
180607,31.0
180608,1.0
180611,31.0
180612,32.13092975357146
180614,31.0
180615,1.0
180617,31.630929753571458
180619,31.0
180621,31.0
180622,31.0
180623,1.0
180626,1.0
180630,31.0
180631,31.0
180632,31.0
180633,31.0
180634,31.0
180638,1.0
180639,31.0
180640,1.0
180643,1.0
180645,1.0
180646,1.0
180647,31.0
180648,31.0
180649,31.630929753571458
180650,1.0
180651,31.0
180652,31.0
180655,31.0
180657,31.0
180658,31.0
180660,31.0
180663,1.0
180665,1.0
180668,31.0
180669,31.0
180670,31.630929753571458
180671,31.0
180675,1.0
180676,31.0
180677,31.0
180681,31.0
180683,31.0
180684,1.0
180685,31.0
180687,31.0
180690,1.0
180691,31.0
180692,31.0
180694,31.0
180696,31.0
180698,1.0
180699,31.0
180700,1.0
180701,31.0
180703,31.0
180705,31.0
180706,31.0
180707,31.0
180708,31.0
180710,1.0
180713,31.0
180714,31.0
180715,31.0
180716,31.0
180717,31.0
180718,1.0
180720,31.0
180721,1.0
180722,1.0
180723,31.0
180724,31.0
180727,31.0
180728,1.0
180729,1.0
180731,1.0
180732,31.0
180733,1.0
180734,31.0
180739,31.0
180744,31.0
180745,1.6309297535714575
180746,31.630929753571458
180747,31.0
180748,31.0
180749,31.0
180755,31.0
180756,1.0
180758,31.0
180761,31.0
180764,1.6309297535714575
180766,31.0
180767,31.0
180769,31.0
180770,1.0
180772,1.0
180773,31.0
180774,1.0
180775,31.0
180776,1.0
180778,31.0
180779,31.0
180780,31.0
180782,31.0
180784,31.0
180785,1.0
180787,1.0
180788,1.0
180790,1.0
180792,31.0
180795,31.0
180797,31.0
180798,31.0
180799,31.0
180800,31.0
180802,31.0
180803,31.0
180804,31.0
180805,1.0
180807,1.0
180808,1.0
180809,31.0
180810,31.0
180811,31.0
180812,1.0
180814,31.0
180815,31.0
180817,31.0
180819,1.0
180821,31.630929753571458
180825,31.0
180827,1.0
180828,1.0
180829,32.13092975357146
180830,1.0
180831,1.0
180832,1.0
180834,33.30466630598741
180835,31.0
180836,31.0
180837,31.0
180838,31.0
180839,31.0
180842,31.0
180843,31.0
180844,1.0
180848,31.0
180850,31.0
180851,31.0
180852,31.0
180854,1.0
180856,1.0
180857,31.0
180858,1.0
180861,31.0
180862,31.0
180863,31.0
180867,31.0
180871,31.630929753571458
180874,1.0
180878,31.0
180879,31.0
180880,31.0
180881,1.0
180882,1.0
180884,31.0
180886,31.0
180889,31.0
180890,1.0
180893,31.0
180894,31.0
180895,31.0
180898,31.0
180900,31.0
180901,31.0
180902,1.0
180903,31.0
180904,1.0
180905,31.0
180906,31.0
180907,1.0
180908,1.0
180909,31.0
180910,1.0
180913,31.0
180914,1.0
180916,1.0
180918,1.0
180919,31.0
180920,31.0
180921,31.0
180922,2.1309297535714578
180925,31.0
180927,31.0
180930,31.0
180931,31.0
180932,1.0
180933,1.0
180935,31.0
180936,1.0
180937,31.0
180940,31.0
180942,31.0
180946,1.0
180947,31.0
180948,31.0
180950,31.0
180952,31.0
180953,1.0
180954,31.0
180959,31.0
180960,31.0
180964,31.0
180965,31.0
180967,31.0
180969,31.0
180970,31.0
180972,1.0
180973,31.0
180976,31.0
180979,32.94845911887939
180981,31.0
180986,1.0
180987,32.56160631164485
180993,1.0
180994,1.0
180995,31.0
180998,31.0
180999,31.0
181000,31.0
181002,31.0
181003,31.0
181004,1.0
181006,31.0
181008,31.0
181009,1.0
181010,31.0
181012,31.0
181013,1.0
181015,31.0
181016,1.0
181017,31.0
181018,31.0
181019,1.0
181021,31.0
181023,31.0
181024,31.0
181025,31.0
181027,31.0
181029,31.0
181030,31.0
181031,31.0
181032,1.0
181033,31.0
181035,31.0
181036,31.0
181037,31.0
181039,2.1309297535714578
181040,31.0
181041,31.0
181043,31.0
181044,1.0
181046,31.0
181048,1.0
181049,31.0
181050,31.0
181051,31.0
181053,31.0
181054,31.0
181055,31.0
181058,31.0
181059,31.0
181060,1.0
181063,31.0
181066,31.0
181067,31.0
181068,31.0
181069,31.0
181071,1.0
181072,31.0
181073,1.0
181075,1.0
181076,31.0
181077,1.0
181079,31.0
181081,1.0
181083,1.0
181086,31.0
181088,31.0
181089,1.0
181090,31.0
181093,31.630929753571458
181094,31.0
181095,31.0
181096,1.6309297535714575
181097,31.0
181098,31.0
181099,1.6309297535714575
181100,31.0
181103,32.56160631164485
181106,1.0
181109,31.0
181110,1.0
181111,31.0
181112,1.0
181116,1.0
181119,31.0
181120,31.0
181122,1.0
181123,31.0
181128,31.0
181129,31.0
181132,31.0
181133,31.0
181138,1.0
181139,31.0
181140,1.0
181141,1.0
181142,31.0
181143,31.0
181144,31.0
181145,32.13092975357146
181146,31.0
181147,31.0
181148,31.0
181151,31.0
181152,31.0
181153,31.630929753571458
181154,1.0
181155,1.0
181156,1.0
181157,31.0
181158,1.0
181159,31.0
181162,31.0
181163,31.0
181164,1.6309297535714575
181167,31.0
181168,31.0
181169,1.0
181170,31.0
181171,31.0
181173,31.0
181175,31.0
181176,31.0
181178,1.0
181179,31.0
181186,31.0
181187,31.0
181190,31.0
181191,31.0
181195,31.630929753571458
181196,31.0
181198,31.0
181199,31.0
181200,1.6309297535714575
181202,31.0
181204,31.0
181206,31.0
181208,31.0
181210,31.0
181211,31.0
181212,1.0
181215,31.0
181217,31.0
181218,31.0
181219,31.0
181224,31.0
181226,31.0
181227,31.0
181228,31.0
181229,31.0
181230,1.0
181231,31.0
181232,1.0
181233,1.0
181235,31.0
181236,31.0
181239,31.0
181241,31.0
181242,31.0
181243,31.0
181244,31.0
181246,31.0
181248,31.0
181249,31.0
181250,1.0
181252,31.0
181253,1.0
181254,1.0
181256,31.0
181257,31.0
181258,31.630929753571458
181261,31.0
181263,31.0
181264,1.0
181265,1.0
181266,31.0
181267,1.0
181268,1.0
181269,31.0
181270,31.0
181272,1.0
181273,1.0
181278,31.0
181279,31.0
181281,1.0
181282,1.0
181284,31.0
181285,1.0
181287,31.0
181288,1.0
181289,31.0
181290,1.0
181292,31.0
181293,31.0
181296,1.0
181297,1.0
181298,31.0
181300,31.0
181302,31.0
181303,1.0
181307,31.0
181308,1.6309297535714575
181312,31.0
181313,31.0
181314,31.0
181319,31.0
181321,31.0
181323,31.0
181325,31.0
181332,32.94845911887939
181333,31.0
181334,31.0
181335,31.0
181336,31.0
181338,31.0
181339,1.0
181340,31.0
181341,31.0
181343,31.0
181347,31.0
181349,1.0
181350,1.0
181352,31.0
181354,31.0
181356,1.0
181357,31.0
181358,31.0
181359,31.0
181360,31.0
181362,1.0
181364,31.0
181365,1.0
181367,31.0
181368,31.0
181369,31.0
181370,31.0
181371,31.0
181372,31.0
181377,31.0
181380,31.0
181383,31.0
181387,31.0
181391,31.0
181392,1.0
181393,31.0
181394,1.0
181395,1.0
181396,1.0
181399,1.6309297535714575
181400,31.0
181402,1.0
181406,31.0
181407,31.630929753571458
181408,1.0
181410,31.0
181411,1.0
181412,1.0
181414,31.0
181417,1.0
181418,31.0
181420,31.0
181423,1.0
181424,32.56160631164485
181425,3.953464516106477
181428,1.0
181429,31.0
181430,31.0
181431,1.0
181432,1.0
181433,1.0
181434,31.0
181437,31.0
181440,31.0
181441,31.0
181442,1.6309297535714575
181443,31.0
181445,1.0
181448,31.0
181451,31.0
181452,31.0
181453,31.0
181454,1.0
181455,31.0
181456,31.0
181460,31.0
181461,31.0
181462,1.0
181463,1.0
181464,31.0
181465,31.0
181466,1.0
181467,1.0
181468,31.630929753571458
181469,1.0
181470,31.0
181471,31.0
181473,31.0
181474,31.0
181475,31.0
181477,1.0
181478,1.0
181479,1.0
181481,2.1309297535714578
181482,31.0
181488,31.0
181491,31.0
181493,31.0
181499,1.0
181500,31.0
181502,1.0
181504,31.0
181506,31.0
181507,31.0
181509,1.0
181511,31.0
181512,1.0
181513,31.0
181514,32.13092975357146
181515,1.0
181516,31.0
181518,31.0
181519,31.0
181521,31.0
181528,31.0
181530,31.0
181531,31.630929753571458
181532,31.0
181533,1.0
181535,1.0
181536,1.0
181537,31.0
181539,31.0
181540,31.0
181541,31.0
181542,32.13092975357146
181543,1.0
181547,31.0
181548,31.0
181549,31.0
181552,1.0
181553,1.0
181557,1.0
181558,31.0
181559,1.0
181560,31.0
181561,1.0
181563,1.0
181564,1.0
181569,31.0
181571,1.0
181572,1.0
181574,31.0
181575,31.0
181576,31.0
181577,31.0
181580,1.0
181582,31.0
181585,1.6309297535714575
181588,31.0
181591,31.0
181592,1.0
181594,31.0
181595,1.0
181597,31.0
181601,31.0
181602,31.0
181603,31.0
181605,31.0
181607,31.0
181609,32.13092975357146
181610,1.0
181611,1.0
181612,31.0
181613,1.0
181614,31.0
181615,1.0
181616,31.0
181617,31.0
181618,31.0
181619,1.0
181620,1.0
181621,31.0
181622,31.0
181624,1.0
181625,31.0
181626,1.0
181627,31.0
181628,1.0
181629,31.0
181632,1.0
181633,31.0
181636,31.0
181637,31.0
181640,1.6309297535714575
181641,31.0
181646,31.0
181648,31.0
181649,1.0
181650,1.0
181653,31.0
181656,31.0
181657,31.0
181660,31.0
181661,31.0
181662,1.0
181663,31.0
181666,1.0
181670,1.0
181671,31.0
181672,31.0
181674,31.0
181676,31.630929753571458
181677,31.0
181679,31.0
181681,31.630929753571458
181682,31.0
181683,31.0
181684,31.0
181686,31.0
181687,31.0
181688,1.0
181690,31.0
181691,31.0
181693,1.0
181694,31.0
181695,31.0
181698,31.0
181699,31.0
181700,1.0
181701,31.0
181704,31.0
181705,31.0
181707,31.0
181708,1.0
181714,31.0
181717,1.0
181718,31.0
181719,1.0
181720,1.0
181721,31.0
181722,31.0
181723,1.0
181724,1.0
181726,1.0
181727,31.0
181729,1.0
181730,1.0
181731,31.0
181733,31.0
181734,31.0
181736,31.0
181737,31.0
181738,1.0
181739,1.0
181740,3.637999639320748
181742,31.0
181743,31.0
181744,1.0
181745,31.0
181746,1.0
181747,31.0
181748,31.0
181749,1.0
181754,31.0
181755,1.0
181758,1.0
181761,1.0
181763,31.0
181764,1.0
181765,31.0
181766,31.0
181767,1.0
181768,31.0
181770,1.0
181772,31.0
181773,31.0
181774,31.0
181776,1.0
181777,31.0
181779,1.6309297535714575
181780,1.0
181783,31.0
181784,1.0
181786,1.0
181787,31.630929753571458
181788,1.0
181789,31.0
181790,1.0
181791,31.0
181792,31.0
181796,1.0
181801,31.0
181804,31.0
181805,31.0
181807,31.630929753571458
181810,31.630929753571458
181811,1.0
181813,31.0
181814,31.0
181816,31.0
181817,1.0
181819,31.0
181820,1.0
181821,31.0
181822,31.0
181824,31.0
181826,31.0
181827,31.0
181829,31.0
181831,31.0
181834,31.0
181837,1.0
181838,31.0
181842,31.630929753571458
181843,31.0
181844,1.0
181845,1.0
181847,31.0
181849,1.0
181851,1.0
181854,1.0
181860,31.0
181862,31.0
181868,31.0
181870,31.0
181873,31.0
181874,31.0
181876,1.0
181877,31.0
181878,31.0
181882,31.0
181883,31.0
181884,31.0
181885,31.0
181886,31.0
181887,1.6309297535714575
181890,31.0
181891,1.0
181892,33.637999639320746
181894,31.0
181895,1.0
181896,31.0
181897,1.0
181898,32.13092975357146
181899,31.0
181902,31.630929753571458
181903,1.0
181904,1.0
181906,31.0
181907,31.0
